# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	62556
#@/user_id	3341f95e-2102-4b54-a91e-f7eb6dfaf9d9
yuan liao 	原料	c=1 d=1 t=5342
yuan lin 	園林	c=1 d=1 t=14651
yuan ma 	源碼	c=7 d=1 t=61874
yuan ma li mian 	源碼裏面	c=1 d=1 t=19239
yuan su 	元素	c=1 d=1 t=5253
yuan tu 	原圖	c=2 d=1 t=41876
yuan xing 	原型	c=1 d=1 t=46980
yuan xing 	圓形	c=3 d=1.98511 t=43189
yuan yi 	園藝	c=2 d=1 t=13875
yuan yi 	願意	c=3 d=1.0696 t=50543
yuan yi bu 	願意不	c=1 d=1 t=30714
yuan yin 	原因	c=13 d=1 t=59290
yuan zhang 	院長	c=4 d=1.95123 t=60121
yuan zhuang 	原裝	c=1 d=1 t=14502
yue 	月	c=18 d=1.00183 t=61495
yue 	約	c=4 d=1 t=51638
yue 	越	c=3 d=1 t=28293
yue bing 	月餅	c=1 d=1 t=47651
yue che 	約車	c=1 d=1 t=46999
yue dao 	約到	c=1 d=1 t=14040
yue di 	月底	c=3 d=1.57246 t=3530
yue du 	閱讀	c=6 d=1.37719 t=61082
yue duo 	越多	c=2 d=1.97531 t=14858
yue fen 	月份	c=3 d=1 t=54169
yue fen ne 	月份呢	c=2 d=1 t=62291
yue gao 	越高	c=1 d=1 t=14869
yue guang 	月光	c=0 d=0.1 t=35147
yue guang ji 	月光機	c=1 d=1 t=35148
yue hao 	越好	c=0 d=0.1 t=6865
yue hao le 	越好了	c=1 d=1 t=13955
yue ka 	月卡	c=1 d=1 t=1967
yue kan 	約看	c=1 d=1 t=27404
yue ke 	約克	c=1 d=1 t=28995
yue lai 	越來	c=2 d=1 t=28292
yue lai yue 	越來越	c=5 d=1 t=49789
yue lai yue duo 	越來越多	c=2 d=0.1 t=60432
yue lai yue duo de ren 	越來越多的人	c=1 d=1 t=60433
yue lai yue gui 	越來越貴	c=1 d=1 t=28309
yue le 	約了	c=1 d=1 t=62445
yue liang 	月亮	c=1 d=1 t=9178
yue shu 	約束	c=2 d=1 t=25678
yue ya 	月牙	c=1 d=1 t=61894
yue yi bo 	月一波	c=1 d=1 t=59465
yue yu 	越獄	c=9 d=1.99501 t=43356
yue zao 	越早	c=0 d=0.1 t=6865
yue zao yue hao 	越早越好	c=1 d=1 t=6866
yue zu 	月租	c=2 d=1 t=58383
yun 	運	c=1 d=1 t=54058
yun 	雲	c=14 d=1.0021 t=57821
yun dong 	運動	c=1 d=1 t=59602
yun fei 	運費	c=1 d=1 t=48593
yun fu wu 	雲服務	c=1 d=1 t=41135
yun fu wu qi 	雲服務器	c=1 d=1 t=22622
yun he 	運河	c=1 d=1 t=26937
yun ji suan 	雲計算	c=1 d=1 t=24986
yun lu 	雲路	c=0 d=0.1 t=60677
yun nan 	雲南	c=1 d=1 t=48296
yun pan 	雲盤	c=1 d=1 t=57897
yun qi 	運氣	c=1 d=1 t=40627
yun shang 	雲上	c=1 d=1 t=3732
yun suan 	運算	c=4 d=0.1 t=45637
yun suan dan yuan 	運算單元	c=1 d=1 t=45638
yun suan fu 	運算符	c=1 d=1 t=17457
yun wei 	運維	c=1 d=1 t=46195
yun xing 	運行	c=9 d=1 t=53283
yun xu 	允許	c=1 d=1 t=58531
yun yao 	雲肴	c=1 d=1 t=25276
yun ying 	運營	c=5 d=2.53082 t=48114
yun zai xian 	雲在線	c=1 d=1 t=31555
za 	咋	c=66 d=1.9928 t=62040
za 	雜	c=1 d=1 t=14338
za ban 	咋辦	c=1 d=1 t=51902
za ban ya 	咋辦呀	c=1 d=1 t=49084
za de 	匝地	c=14 d=1.1757 t=60933
za de le 	匝地了	c=13 d=1.00336 t=55357
za de le 	咋得了	c=1 d=1 t=27207
za di 	咋地	c=1 d=1 t=6509
za di 	砸低	c=2 d=0.1 t=57806
za di le 	砸低了	c=1 d=1 t=57807
za dou 	咋都	c=2 d=1 t=59929
za gei ni 	咋給你	c=1 d=1 t=49168
za gei wo 	咋給我	c=1 d=1 t=49171
za hui 	咋回	c=1 d=1 t=59457
za jiu 	咋就	c=2 d=1 t=51487
za la 	咋啦	c=18 d=1.00443 t=60917
za la ni shuo 	咋啦你說	c=1 d=1 t=55361
za neng 	咋能	c=1 d=1 t=55297
za qu 	咋去	c=2 d=1 t=60710
za shuo le 	咋說了	c=2 d=1.00002 t=31897
za wu 	雜物	c=3 d=1 t=46025
za xiang de 	咋想得	c=1 d=1 t=29732
za xue xi 	咋學習	c=1 d=1 t=19790
za yang 	咋樣	c=10 d=1.05059 t=61173
za yang le 	咋樣了	c=1 d=1 t=32417
za ye 	咋也	c=2 d=1 t=41567
za ye 	雜業	c=1 d=1 t=35088
za zhe me 	咋這麼	c=2 d=1 t=62011
zai 	再	c=116 d=1.93956 t=59331
zai 	在	c=355 d=2.0893 t=62286
zai bei jing 	在北京	c=5 d=1.9802 t=42032
zai ci 	再次	c=7 d=1 t=60528
zai dan wei 	在單位	c=1 d=1 t=18525
zai gei 	再給	c=1 d=1 t=35647
zai gei ni 	再給你	c=1 d=1 t=33640
zai gei ni 	在給你	c=1 d=1 t=30480
zai gei wo 	再給我	c=1 d=1 t=14351
zai hu 	在乎	c=1 d=1 t=24099
zai hu ni 	在乎你	c=1 d=0.1 t=51965
zai ji 	在即	c=0 d=0.1 t=60040
zai jia 	在家	c=9 d=1 t=40139
zai jian 	再見	c=0 d=0.1 t=15795
zai kan 	再看	c=2 d=1 t=15345
zai lai 	再來	c=0 d=0.1 t=3979
zai li mian 	在裏面	c=2 d=1.00012 t=15637
zai ma 	再嗎	c=1 d=1 t=6103
zai mai 	再買	c=1 d=1 t=46017
zai mang 	再忙	c=1 d=1 t=57231
zai na 	在哪	c=0 d=0.1 t=4223
zai na er 	在哪兒	c=5 d=1 t=54521
zai na er 	在那兒	c=1 d=1 t=997
zai na er le 	在哪兒了	c=1 d=1 t=6434
zai na li 	在哪裏	c=1 d=1 t=57395
zai ni 	在你	c=1 d=1 t=25514
zai ni men 	在你們	c=1 d=1 t=1355
zai qu 	再去	c=2 d=1 t=13992
zai qu le 	再去了	c=1 d=1 t=14165
zai shang zhou 	在上週	c=1 d=1 t=34148
zai shuo 	再說	c=4 d=1.00923 t=52219
zai shuo ba 	再說吧	c=4 d=1 t=61048
zai shuo le 	再說了	c=1 d=1 t=9472
zai shuo wa 	再說哇	c=2 d=1 t=51990
zai tu 	在途	c=1 d=1 t=61551
zai wai 	在外	c=2 d=1.98511 t=58993
zai wai mian 	在外面	c=1 d=1 t=35599
zai wo 	在我	c=7 d=1 t=57873
zai wo zhe er 	在我這兒	c=1 d=0.1 t=44261
zai wo zhe er shi 	在我這兒是	c=1 d=1 t=44262
zai wo zhe li 	在我這裏	c=2 d=1 t=41352
zai xia 	在下	c=1 d=1 t=27281
zai xian 	在線	c=2 d=0.100231 t=31554
zai xiang 	在想	c=2 d=1 t=33010
zai xie 	在寫	c=0 d=0.1 t=20933
zai yi ci 	再一次	c=1 d=1 t=8161
zai yi qi 	在一起	c=11 d=1 t=53619
zai yong 	再用	c=1 d=1 t=11996
zai you 	再有	c=2 d=1 t=13885
zai yu 	在於	c=2 d=1 t=59633
zai zhe 	載着	c=1 d=1 t=10354
zai zhe bian 	在這邊	c=1 d=1 t=19932
zai zhe ge 	在這個	c=1 d=1 t=28444
zai zhi 	在職	c=2 d=1 t=41738
zai zuo 	在做	c=3 d=1 t=18081
zan 	咱	c=20 d=1 t=60242
zan 	攢	c=6 d=1.11868 t=53335
zan 	讚	c=1 d=1 t=54587
zan bu xia 	攢不下	c=2 d=1 t=59722
zan de 	咱的	c=1 d=1 t=10238
zan dei 	咱得	c=1 d=1 t=23672
zan gong si 	咱公司	c=1 d=1 t=38109
zan jia 	咱家	c=2 d=1 t=30242
zan jiu 	咱就	c=1 d=1 t=19328
zan le 	讚了	c=0 d=0.1 t=4010
zan le qian 	讚了錢	c=1 d=1 t=4011
zan lia 	咱倆	c=14 d=1 t=60738
zan men 	咱們	c=10 d=1.00015 t=58746
zan qi lai 	攢起來	c=1 d=1 t=52281
zan qian 	攢錢	c=4 d=1.00445 t=50935
zan shi 	暫時	c=6 d=1.00001 t=53176
zan shi bu yong le 	暫時不用了	c=1 d=1 t=25240
zan tong 	贊同	c=2 d=1 t=53658
zan zan qian 	攢攢錢	c=1 d=1 t=34978
zan zhe 	攢着	c=2 d=1 t=52312
zang 	臧	c=1 d=1 t=58016
zang 	髒	c=1 d=1 t=14472
zao 	早	c=14 d=1 t=60708
zao 	皂	c=0 d=0.1 t=58734
zao 	造	c=4 d=1.17454 t=44335
zao can 	早餐	c=2 d=1.44709 t=3036
zao cheng 	造成	c=1 d=1 t=2410
zao dao 	早到	c=1 d=1 t=1696
zao dian er 	早點兒	c=14 d=1 t=34973
zao dian er hui jia 	早點兒回家	c=1 d=1 t=1421
zao dian er shui 	早點兒睡	c=1 d=0.508608 t=1785
zao fen 	皁粉	c=1 d=1 t=38907
zao qi 	早起	c=2 d=0.1 t=17452
zao shang 	早上	c=16 d=0.100242 t=34052
zao sheng 	噪聲	c=5 d=1 t=10627
zao tai 	竈臺	c=1 d=1 t=20815
zao yong shang 	早用上	c=1 d=1 t=19384
zao zao 	早早	c=11 d=1 t=49240
zao zao hui jia 	早早回家	c=1 d=1 t=26744
zao zhao 	早找	c=1 d=1 t=36593
ze 	則	c=2 d=1.00552 t=34726
ze 	嘖	c=2 d=1 t=46569
ze 	澤	c=3 d=1 t=34725
ze ren 	責任	c=1 d=1 t=42914
ze rou 	澤肉	c=1 d=1 t=51224
ze ze 	嘖嘖	c=6 d=0.1 t=50365
ze ze ze 	則嘖嘖	c=4 d=1.22796 t=1986
ze ze ze 	嘖嘖嘖	c=118 d=3.08719 t=62050
ze ze ze ze ze ze 	嘖嘖嘖嘖嘖嘖	c=1 d=1 t=9313
zei 	賊	c=5 d=1 t=59874
zei chao 	賊巢	c=1 d=1 t=35466
zen 	怎	c=3 d=2.93208 t=26409
zen me 	怎麼	c=86 d=1.00524 t=62392
zen me ban 	怎麼辦	c=9 d=1 t=54287
zen me bu zhuo diao 	怎麼不着調	c=1 d=1 t=1558
zen me chi 	怎麼吃	c=1 d=1 t=27091
zen me gao 	怎麼搞	c=5 d=1 t=55451
zen me hui da 	怎麼回答	c=1 d=1 t=2246
zen me jiao 	怎麼教	c=1 d=1 t=23312
zen me jiu 	怎麼就	c=2 d=1 t=48039
zen me kai 	怎麼開	c=1 d=1 t=57394
zen me ke neng 	怎麼可能	c=4 d=0.1 t=44037
zen me ke neng you 	怎麼可能有	c=1 d=1 t=44038
zen me le 	怎麼了	c=7 d=1 t=48547
zen me shi xian 	怎麼實現	c=1 d=1 t=10018
zen me shuo 	怎麼說	c=4 d=1 t=60867
zen me shuo ne 	怎麼說呢	c=1 d=1 t=18005
zen me tong bu 	怎麼同步	c=1 d=1 t=9954
zen me xiang de 	怎麼想得	c=1 d=1 t=40442
zen me yang 	怎麼樣	c=16 d=1 t=60485
zen me yang le 	怎麼樣了	c=2 d=1 t=25110
zen me yong 	怎麼用	c=2 d=1 t=56787
zen me zhi dao 	怎麼知道	c=1 d=0.1 t=31016
zen me zuo 	怎麼做	c=3 d=1 t=32579
zen yang 	怎樣	c=1 d=1 t=3124
zeng 	增	c=1 d=1 t=13820
zeng jia 	增加	c=8 d=3.92603 t=61104
zeng jin 	贈金	c=1 d=1 t=55319
zeng qiang 	增強	c=1 d=1 t=21341
zeng yao 	贈藥	c=1 d=1 t=49487
zeng zhang 	增長	c=1 d=1 t=36344
zha 	扎	c=0 d=0.1 t=32388
zha 	渣	c=3 d=1 t=55502
zha 	炸	c=7 d=1 t=61775
zha guo 	紮裹	c=0 d=0.1 t=61773
zha jiang 	炸醬	c=1 d=1 t=51961
zha le 	扎了	c=0 d=0.1 t=1701
zhai 	債	c=2 d=1 t=39752
zhai 	宅	c=1 d=0.171005 t=3027
zhai 	窄	c=4 d=1 t=45359
zhai liao 	宅聊	c=1 d=1 t=13334
zhai tiao 	窄條	c=1 d=1 t=31198
zhan 	佔	c=8 d=1.02215 t=60733
zhan 	棧	c=0 d=0.1 t=21800
zhan 	盞	c=2 d=1.93239 t=5328
zhan 	站	c=7 d=1 t=56458
zhan 	粘	c=1 d=1 t=39360
zhan dian 	站點	c=3 d=1.89583 t=52117
zhan dou 	戰鬥	c=1 d=1 t=58922
zhan hui 	展會	c=1 d=1 t=37247
zhan ku 	佔庫	c=1 d=1 t=14363
zhan lo 	佔咯	c=2 d=1 t=58265
zhan man 	佔滿	c=1 d=1 t=62221
zhan mu si 	詹姆斯	c=2 d=1 t=42556
zhan shi 	展示	c=2 d=1 t=29367
zhan shi 	戰士	c=1 d=1 t=51308
zhan tai 	展臺	c=1 d=1 t=13354
zhan tie 	粘貼	c=5 d=1 t=43391
zhan ya 	粘牙	c=1 d=0.902519 t=57200
zhan ye 	瞻謁	c=1 d=1 t=56579
zhan yong 	佔用	c=3 d=1 t=52124
zhan zhe 	粘着	c=1 d=1 t=16054
zhang 	帳	c=1 d=1 t=56502
zhang 	張	c=17 d=0.1 t=60487
zhang 	漲	c=1 d=1 t=42695
zhang 	長	c=2 d=1 t=18397
zhang chuang 	張闖	c=17 d=1 t=61202
zhang da 	長大	c=1 d=1 t=49392
zhang da le 	長大了	c=1 d=1 t=8705
zhang dan 	賬單	c=2 d=1 t=58323
zhang de 	長得	c=1 d=1 t=51916
zhang de 	長的	c=1 d=1 t=59058
zhang fu 	漲幅	c=1 d=1 t=27378
zhang hai yan 	張海燕	c=2 d=1.9802 t=60492
zhang hao 	帳號	c=29 d=1 t=61457
zhang hao 	張皓	c=3 d=1.00153 t=62127
zhang hu 	賬戶	c=3 d=1.82283 t=61297
zhang hu shang 	賬戶上	c=1 d=1 t=61277
zhang jie 	張傑	c=1 d=1 t=51767
zhang le 	漲了	c=2 d=1 t=54936
zhang li 	張麗	c=2 d=1 t=60104
zhang ma ma 	張媽媽	c=3 d=2.82878 t=51956
zhang wei 	張偉	c=3 d=1 t=48261
zhang wo 	掌握	c=1 d=1 t=40116
zhang yu 	張宇	c=2 d=1.99501 t=494
zhao 	找	c=55 d=1.11209 t=56302
zhao 	招	c=9 d=1.99005 t=51828
zhao 	照	c=7 d=1.04935 t=29589
zhao 	着	c=1 d=1 t=5144
zhao 	罩	c=0 d=0.1 t=53363
zhao 	趙	c=2 d=1 t=34862
zhao bu dao 	找不到	c=2 d=1 t=54290
zhao cai 	招財	c=1 d=1 t=53821
zhao chu 	找出	c=1 d=1 t=3841
zhao dao 	找到	c=7 d=1.00176 t=46744
zhao dao le 	找到了	c=4 d=1 t=34379
zhao de 	找的	c=3 d=1 t=60957
zhao ge 	找個	c=15 d=1.97238 t=56932
zhao ge ren 	找個人	c=1 d=1 t=49698
zhao gong zuo 	找工作	c=3 d=1 t=43812
zhao gong zuo ba 	找工作吧	c=1 d=1 t=3022
zhao hang 	招行	c=4 d=1.89137 t=57573
zhao hao 	找好	c=0 d=0.1 t=5504
zhao hao le 	找好了	c=1 d=1 t=5505
zhao hua ti 	找話題	c=1 d=1 t=13570
zhao hua ti 	招話題	c=1 d=1 t=13568
zhao hui 	召回	c=1 d=1.00023 t=20491
zhao hui 	找回	c=1 d=1 t=42667
zhao hui lv 	召回率	c=8 d=1 t=48405
zhao ji 	着急	c=8 d=2.97516 t=61951
zhao jiao du 	找角度	c=1 d=1 t=53851
zhao kai 	趙鍇	c=2 d=1 t=59896
zhao le 	找了	c=1 d=1 t=36534
zhao le xia 	找了下	c=1 d=1 t=19519
zhao lo 	照咯	c=1 d=1 t=30579
zhao ni 	找你	c=10 d=1 t=52875
zhao pian 	照片	c=16 d=1.03688 t=58755
zhao pian li mian 	照片裏面	c=1 d=1 t=43221
zhao pin 	招聘	c=5 d=1.03744 t=11735
zhao ren 	招人	c=5 d=1 t=50789
zhao sha 	找啥	c=1 d=1 t=51823
zhao shang 	招商	c=1 d=1 t=62089
zhao shi 	照實	c=2 d=1.95123 t=14593
zhao ta 	找她	c=2 d=1 t=32145
zhao wo 	找我	c=8 d=1.03213 t=53157
zhao xia 	朝霞	c=1 d=1 t=30941
zhao xiang ji 	照相機	c=1 d=1 t=34505
zhao yang 	照樣	c=1 d=1 t=9419
zhao yi ge 	找一個	c=2 d=1 t=42222
zhao yi xia 	找一下	c=3 d=1 t=19240
zhao za hou 	找咋吼	c=1 d=1 t=27240
zhao zhao 	找找	c=7 d=0.1 t=50118
zhao zhao kan 	找找看	c=1 d=1 t=15532
zhao zhao ren 	找找人	c=1 d=1 t=50119
zhao zhe 	照着	c=1 d=1 t=57274
zhao zi 	罩子	c=1 d=1 t=53375
zhe 	折	c=5 d=1.00001 t=62549
zhe 	着	c=22 d=1 t=56897
zhe 	這	c=166 d=1.81891 t=62553
zhe bang 	這幫	c=2 d=1 t=44199
zhe bang ren 	這幫人	c=1 d=1 t=13188
zhe ben shu 	這本書	c=1 d=1 t=55425
zhe bian 	這邊	c=36 d=1.54555 t=53888
zhe bian de 	這邊的	c=2 d=1 t=32513
zhe bian ye 	這邊也	c=1 d=1 t=32519
zhe bo 	者波	c=2 d=1 t=20437
zhe bu 	這部	c=0 d=0.100297 t=4948
zhe bu fen 	這部分	c=14 d=1 t=43284
zhe bu shi 	這部是	c=6 d=1 t=51511
zhe bu yong 	這不用	c=1 d=1 t=17286
zhe cai 	這才	c=1 d=1 t=47665
zhe ci 	這次	c=10 d=1 t=53005
zhe ci shu 	這次書	c=1 d=1 t=49118
zhe dao shi 	這倒是	c=1 d=1 t=48173
zhe dao shi hou 	這到時候	c=1 d=1 t=11440
zhe dei 	着得	c=1 d=1 t=20376
zhe di fang 	這地方	c=1 d=1 t=60275
zhe dian 	這點	c=2 d=1 t=21645
zhe dian er 	這點兒	c=1 d=0.1 t=40816
zhe die 	摺疊	c=2 d=1 t=36434
zhe dong xi 	這東西	c=6 d=1.00005 t=58084
zhe dou 	這都	c=2 d=1 t=28096
zhe dou shi 	這都是	c=2 d=1 t=48831
zhe dou yao 	這都要	c=1 d=1 t=47759
zhe duan 	這段	c=1 d=1 t=24307
zhe duan shi jian 	這段時間	c=1 d=1 t=40175
zhe er 	這兒	c=2 d=1 t=52449
zhe ge 	這個	c=362 d=5.57579 t=62423
zhe ge di fang 	這個地方	c=1 d=1 t=25789
zhe ge gan jue 	這個感覺	c=1 d=1 t=11266
zhe ge li mian 	這個裏面	c=1 d=1 t=16691
zhe ge qun 	這個羣	c=1 d=1 t=11984
zhe ge ren 	這個人	c=1 d=1 t=49982
zhe ge shi 	這個是	c=5 d=0.1 t=41278
zhe ge shi er 	這個事兒	c=1 d=1 t=10079
zhe ge shi jia ge 	這個是價格	c=1 d=1 t=41279
zhe ge yang zi 	這個樣子	c=1 d=0.1 t=35547
zhe ge yue 	這個月	c=5 d=1 t=40663
zhe guo cheng zhong 	這過程中	c=1 d=1 t=38289
zhe hai mei you 	這還沒有	c=1 d=1 t=14781
zhe hai shi 	這還是	c=2 d=1 t=42828
zhe hai you 	這還有	c=1 d=1 t=41823
zhe hang qing 	着行情	c=1 d=1 t=4529
zhe hui 	這回	c=1 d=1 t=40510
zhe hui er 	這會兒	c=1 d=1 t=3287
zhe ji 	這幾	c=1 d=1 t=19937
zhe ji ge 	這幾個	c=0 d=0.1 t=39448
zhe ji ge zhi 	這幾個值	c=1 d=1 t=39449
zhe ji tian 	這幾天	c=6 d=2.88094 t=59580
zhe jian shi 	這件事	c=0 d=0.1 t=20681
zhe jian shi qin 	這件事勤	c=2 d=1 t=28718
zhe jian shi qing 	這件事情	c=1 d=1 t=14002
zhe jie 	這屆	c=1 d=1 t=41918
zhe jie kou 	這接口	c=1 d=1 t=28814
zhe jiu 	這就	c=5 d=1 t=48188
zhe jiu shi 	這就是	c=4 d=1.77492 t=51431
zhe ju 	這句	c=1 d=1 t=1726
zhe ju hua 	這句話	c=1 d=1 t=59512
zhe kou 	這口	c=1 d=1 t=15732
zhe kuai 	這塊	c=1 d=1 t=24314
zhe kuan 	這款	c=1 d=1 t=19721
zhe li 	這裏	c=7 d=1.99501 t=41486
zhe li de 	這裏的	c=1 d=1 t=11349
zhe li mian 	這裏面	c=2 d=1 t=45817
zhe li shi 	這裏是	c=0 d=0.1 t=4082
zhe li you 	這裏有	c=1 d=1 t=4964
zhe lia 	這倆	c=2 d=1 t=35951
zhe liang ben shu 	這兩本書	c=1 d=1 t=55412
zhe liang ge 	這兩個	c=2 d=1 t=62305
zhe liang tian 	這兩天	c=3 d=1 t=61196
zhe liang tian wo 	這兩天我	c=1 d=1 t=44296
zhe me 	這麼	c=68 d=1.15925 t=62366
zhe me bang 	這麼棒	c=1 d=1 t=2106
zhe me bao 	這麼薄	c=1 d=1 t=20035
zhe me cai 	這麼菜	c=1 d=1 t=25575
zhe me can 	這麼慘	c=1 d=1 t=55104
zhe me duo 	這麼多	c=10 d=1.11475 t=54963
zhe me duo qian 	這麼多錢	c=1 d=1 t=14842
zhe me gan 	這麼幹	c=0 d=0.1 t=8550
zhe me gan jue 	這麼感覺	c=1 d=1 t=39160
zhe me gao 	這麼搞	c=1 d=1 t=24908
zhe me gao le 	這麼搞了	c=1 d=1 t=21659
zhe me hao 	這麼好	c=0 d=0.1 t=9882
zhe me hao de 	這麼好的	c=1 d=1 t=23302
zhe me hao yong 	這麼好用	c=1 d=1 t=9883
zhe me jian dan 	這麼簡單	c=0 d=0.1 t=9600
zhe me jiu 	這麼久	c=3 d=1 t=46478
zhe me kuai 	這麼塊	c=2 d=1 t=31512
zhe me pian yi le ma 	這麼便宜了嗎	c=1 d=1 t=9903
zhe me qiang 	這麼強	c=1 d=1 t=44343
zhe me qiong 	這麼窮	c=2 d=1 t=58521
zhe me shao 	這麼少	c=1 d=1 t=58819
zhe me shuo 	這麼說	c=1 d=1 t=37776
zhe me suan 	這麼算	c=1 d=1 t=9241
zhe me wan 	這麼晚	c=1 d=1 t=25841
zhe me xiang 	這麼像	c=1 d=1 t=11601
zhe me xie 	這麼些	c=1 d=1 t=40923
zhe me yan zhong 	這麼嚴重	c=1 d=1 t=10431
zhe me yi ge 	這麼一個	c=1 d=1 t=5002
zhe me zuo 	這麼做	c=2 d=1.00089 t=11366
zhe pian 	這篇	c=1 d=1 t=11454
zhe qian 	這錢	c=1 d=1 t=62169
zhe ren 	這人	c=2 d=1 t=53814
zhe san 	這三	c=0 d=0.1 t=28962
zhe san ge 	這三個	c=1 d=1 t=43387
zhe san men ke 	這三門課	c=1 d=1 t=28963
zhe shi 	這是	c=18 d=1.00031 t=62522
zhe shi er 	這事兒	c=15 d=1.10228 t=60356
zhe shi ge 	這是個	c=1 d=1 t=6003
zhe shi sha 	這是啥	c=2 d=1 t=43240
zhe shi sha ya 	這是啥呀	c=1 d=1 t=29032
zhe shi wo 	這是我	c=1 d=1 t=32981
zhe shi yan 	這實驗	c=1 d=1 t=11340
zhe shu 	這數	c=1 d=1 t=30670
zhe shu 	這書	c=2 d=1 t=28592
zhe shui hua 	這水花	c=1 d=1 t=11176
zhe si ge 	這四個	c=1 d=1 t=33659
zhe suan shi 	這算是	c=1 d=1 t=48322
zhe tai 	這臺	c=4 d=1 t=51557
zhe tao 	這套	c=2 d=1 t=56517
zhe teng 	折騰	c=13 d=1 t=62135
zhe teng chu 	折騰出	c=1 d=1 t=36228
zhe teng xing 	折騰行	c=1 d=1 t=36601
zhe tiao 	這條	c=1 d=1 t=20625
zhe wo jiu 	這我就	c=1 d=1 t=48481
zhe xie 	這些	c=43 d=0.112401 t=61059
zhe xie nei rong 	這些內容	c=1 d=1 t=61060
zhe xie nian 	這些年	c=1 d=1 t=13506
zhe xie ren 	這些人	c=2 d=1 t=25579
zhe xie shi 	這些事	c=0 d=0.1 t=9646
zhe xie shi qu 	這些事區	c=1 d=1 t=9647
zhe xue qi 	這學期	c=1 d=1 t=36531
zhe yang 	這樣	c=85 d=1.07322 t=61599
zhe yang de 	這樣的	c=1 d=1 t=20126
zhe yang de hua 	這樣的話	c=2 d=1 t=58627
zhe yang na ge 	這樣那個	c=1 d=1 t=32646
zhe yao qiu 	這要求	c=1 d=1 t=62523
zhe ye 	這也	c=2 d=1 t=11919
zhe ye dou shi 	這也都是	c=1 d=1 t=8772
zhe ye jiu shi 	這也就是	c=1 d=1 t=60398
zhe yi nian 	這一年	c=1 d=1 t=50927
zhe you 	這又	c=0 d=0.1 t=10460
zhe you bu shi 	這又不是	c=1 d=1 t=10461
zhe you sha 	這有啥	c=1 d=1 t=5149
zhe zhang 	這張	c=0 d=0.1 t=11128
zhe zhong 	這種	c=56 d=1.30035 t=60961
zhe zhong ruan jian 	這種軟件	c=1 d=1 t=11399
zhe zhong shi pin 	這種視頻	c=1 d=1 t=2393
zhe zhong shi qing 	這種事情	c=7 d=1 t=60995
zhe zhong wen ti 	這種問題	c=1 d=1 t=2245
zhe zhong xian lu 	這種線路	c=1 d=1 t=16934
zhe zhou 	這周	c=4 d=1 t=37108
zhe zhou liu 	這周六	c=1 d=1 t=22367
zhe zhou mo 	這週末	c=2 d=1 t=36045
zhe zhou ri 	這週日	c=1 d=1 t=62486
zhe zhou yi 	這週一	c=1 d=1 t=37120
zhe zi 	褶子	c=3 d=2.87954 t=60525
zhen 	幀	c=7 d=0.1 t=59292
zhen 	枕	c=1 d=1 t=1381
zhen 	真	c=19 d=1.00003 t=58194
zhen 	針	c=1 d=1 t=51620
zhen 	鎮	c=1 d=1 t=43061
zhen cai shi liao 	真材實料	c=1 d=1 t=5365
zhen chang 	真長	c=1 d=1 t=49266
zhen de 	真的	c=44 d=1.00846 t=60760
zhen de shi 	真的是	c=6 d=1.00001 t=56210
zhen dong 	震動	c=4 d=1.01166 t=36678
zhen jing 	震驚	c=1 d=1 t=35892
zhen kong 	真空	c=1 d=1 t=5363
zhen lun 	真論	c=1 d=1 t=51385
zhen lv 	幀率	c=2 d=1 t=45679
zhen mei you 	真沒有	c=2 d=0.973716 t=46826
zhen shi 	真實	c=5 d=1 t=61326
zhen shi 	真是	c=2 d=1 t=61657
zhen wu liao 	真無聊	c=1 d=1 t=44165
zhen xi 	珍惜	c=1 d=1 t=37706
zhen xiang 	真想	c=1 d=1 t=52589
zhen xuan 	甄選	c=1 d=1 t=5320
zhen yao 	真要	c=2 d=1 t=48240
zheng 	掙	c=1 d=1 t=58817
zheng 	整	c=7 d=1 t=53088
zheng 	正	c=2 d=1 t=36583
zheng 	蒸	c=1 d=1 t=15573
zheng ce 	政策	c=7 d=1.85214 t=49341
zheng ce xing 	政策性	c=2 d=1.94176 t=8140
zheng chan 	爭產	c=1 d=1 t=40231
zheng chang 	正常	c=35 d=1.00212 t=61903
zheng ge 	整個	c=1 d=1 t=36269
zheng ge ren 	整個人	c=1 d=1 t=58915
zheng hao 	正好	c=3 d=2.87528 t=14259
zheng he 	整合	c=3 d=1 t=49299
zheng he shi 	正合適	c=1 d=1 t=8588
zheng jing 	正經	c=7 d=1 t=60721
zheng ju 	證據	c=0 d=0.1 t=51515
zheng ju ma 	證據嗎	c=1 d=1 t=51516
zheng li 	整理	c=10 d=0.103042 t=41321
zheng li xia 	整理下	c=1 d=1 t=41322
zheng lun 	爭論	c=1 d=1 t=51386
zheng men 	正門	c=2 d=1 t=55918
zheng mian 	正面	c=2 d=1.87372 t=13233
zheng ming 	證明	c=2 d=1.85214 t=55952
zheng pian 	正片	c=1 d=1 t=5056
zheng qi 	政企	c=1 d=1 t=41640
zheng qi 	正氣	c=1 d=1 t=30134
zheng que 	正確	c=1 d=1 t=59295
zheng que de 	正確的	c=1 d=1 t=34107
zheng shi 	正式	c=4 d=1 t=36055
zheng shu 	證書	c=2 d=1 t=47542
zheng tao 	整套	c=1 d=1 t=26561
